id,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O
2110,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, ssssssssss-ssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
2111,dd, sssssss,dddddd, ssss-sssssss,dd, sssssssss, sss-ssssssss, sssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2112,dd, sssssss,ddddd, ssss-sssssss,dd, sssssss-sss-ssssss, sss-ssssssss, ssss, sssss, ssssss,d,dddd,dd, ssssss-ssssss, >dds
2113,dd, sssssss,dddddd, ss-ssss,d, sssss-sssssss, sssss, sssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2114,dd, sssssss,ddddd, sssssssss,dd, sssss-sssssss, ssss-ssssssssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2115,dd, sssss-sss,dddddd, ssss-sssssss,dd, sssss-sssssss, ssss-sssssss, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2116,dd, sssssss,ddddd, ss-ssss,d, ssssssss, sssss-ssssss, sss-ss-ssssss, sssss, ssss,d,dddd,dd, ssssss-ssssss, <=dds
2117,dd, sssss-sss,dddddd, sssssss,dd, ssssssss, ssss-sssssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2118,dd, ?,dddddd, sssssssss,dd, sssssss, ?, sss-ss-ssssss, sssss, ssssss,d,d,d, ssssss-ssssss, <=dds
2119,dd, sssssss,dddddd, ss-ssss,d, sssss-sssssss, sssss-ssssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2120,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sss-ssssssss, ssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2121,dd, sssssss,dddddd, ss-ssss,d, sssss-sssssss, sssssss-ss-ssssss, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2122,dd, sssssss,dddddd, ss-ssss,d, sssss-sssssss, ssssssssss-ssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2123,dd, sssssss,dddddd, sssssssss,dd, sssss-sssssss, ssss-sssssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2124,dd, sssssss,dddddd, dss-dss,d, sssss-sssssss, ssss-sssss-ssss, sss-sssss, sssss, ssssss,d,d,dd, ss-ssssssss, <=dds
2125,dd, sssssss,dddddd, ss-ssss,d, sssss-sssssss, sssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2126,dd, ?,ddddd, ssss-sssssss,dd, sssss-sssssss, ?, sss-sssss, sssss-sss-ssssssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2127,dd, sssssss,ddddd, ss-ssss,d, sssss-sssssss, sssss-ssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2128,dd, sssss-sss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssss-sssssss, ssss, sssss, ssssss,d,d,dd, sssssss, >dds
2129,dd, sssss-sss,ddddd, ssss-sssssss,dd, sssssss-sss-ssssss, ssss-sssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2130,dd, sssss-sss,dddddd, ddss,d, sssssssss, sss-ssssssss, sssssssss, sssss-sss-ssssssss, ssssss,d,d,dd, sssss, <=dds
2131,dd, sssss-sss,ddddd, sssssss,dd, ssssssss, ssss-sssssssss, sssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2132,dd, sssssss,dddddd, ss-ssss,d, sssss-sssssss, sss-ssssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2133,dd, sssssss,ddddd, sssssss,dd, sssss-sssssss, ssss-ssssssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2134,dd, sssssss,dddddd, sssss-sss,dd, sssssss-sss-ssssss, sssss-ssssss, sssssss, sssss, ssss,dddd,d,dd, ssssss-ssssss, <=dds
2135,dd, sssssss,ddddd, ss-ssss,d, sssss-sssssss, sssss, sss-ss-ssssss, sssss-sss-ssssssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2136,dd, sssssss,dddddd, ssss-sssssss,dd, sssss-sssssss, ssss-sssss-ssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2137,dd, sssssss-sss,dddddd, ssss-sssssss,dd, ssssssss, sss-ssssssss, sssss-ssssssss, sssss, ssssss,d,d,dd, ssssss-ssss, <=dds
2138,dd, sssssss,ddddd, ss-ssss,d, sssss-sssssss, sssss-sssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2139,dd, sssssss,dddddd, sssssssss,dd, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
2140,dd, sssss-sss,dddddd, sssssss,dd, sssssss, ssss-sssssssss, sssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2141,dd, sssssss,dddddd, ss-ssss,d, sssssss, ssss-sssssss, sssssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2142,dd, sssss-sss,dddddd, ssss-sssssss,dd, sssssss, sss-ssssssss, sssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2143,dd, sssssss,ddddd, sssssss,dd, ssssssss, ssss-sssssssss, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2144,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssssssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssss, <=dds
2145,dd, ssss-sss-sss-sss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2146,dd, sssssss,ddddd, ddss,d, sssss-sssssss, ssss-sssssssss, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2147,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssssss-ss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2148,dd, sssss-sss,ddddd, sssssssss,dd, ssssssss, ssss-sssssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2149,dd, sssssss,ddddd, ssss-sssssss,dd, sssssss-sss-ssssss, sssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2150,dd, sssssss,dddddd, ddss,d, sssss-sssssss, sssssss-ss-ssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2151,dd, sssssss,ddddd, ssss-sssssss,dd, sssss-sssssss, sss-ssssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2152,dd, ?,dddddd, ssss-sssssss,dd, sssss-sssssss, ?, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2153,dd, sssssss,dddddd, sssssss,dd, sssssss-sss-ssssss, ssss-sssssssss, sssssss, sssss, ssss,d,dddd,dd, ssssss-ssssss, >dds
2154,dd, sssssss,dddddd, ddss,d, sssssss, ssss-sssss-ssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2155,dd, ?,dddddd, ddss,d, sssssss-sss-ssssss, ?, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2156,dd, sssssss,ddddd, ssss-sssssss,dd, sssssss-sss-ssssss, sssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2157,dd, ssss-sss-sss,dddddd, sssssssss,dd, sssssss-sss-ssssss, sssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
2158,dd, ssss-sss-sss,dddddd, sssssss,dd, sssssss-sss-ssssss, sssss, sssssss, sssss, ssss,ddddd,d,dd, ssssss-ssssss, >dds
2159,dd, ssss-sss-sss-sss,dddddd, dss-dss,d, sssssss-sss-ssssss, sssss, sssssss, sssss, ssss,d,d,dd, sssss, >dds
2160,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss, ssss,dddd,d,dd, ssssss-ssssss, >dds
2161,dd, sssssss,ddddd, ssss-sssssss,dd, sssss-sssssss, sssss-sssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2162,dd, sssssss,dddddd, ddss,d, sssss-sssssss, sssss-ssssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2163,dd, ?,dddddd, sssssssss,dd, sssssss-sss-ssssss, ?, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2164,dd, ?,dddddd, ss-ssss,d, sssssss-sss-ssssss, ?, ssss, sssss, ssssss,d,d,d, ssssss-ssssss, >dds
2165,dd, sssssss,dddddd, ssss-sssssss,dd, sssss-sssssss, sssss-sssssss, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2166,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2167,dd, sssssss,dddddd, sssssssss,dd, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
2168,dd, ssss-sss-sss-sss,dddddd, sssss-sss,dd, ssssssss, sssss, sssssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2169,dd, sssssss,dddddd, ddss,d, sssssssss, ssss-sssss-ssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2170,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2171,dd, sssssss,dddddd, ss-ssss,d, sssssssss, ssssssssss-ssss, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2172,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssssss-ss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2173,dd, sssssss,dddddd, dss,d, sssssss-sss-ssssss, sssssssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2174,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2175,dd, sssssss,dddddd, sssssssss,dd, sssssss-sss-ssssss, ssss-sssssssss, ssss, sssss, ssssss,d,d,dd, ssssss-ssssss, >dds
2176,dd, sssssss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, sssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2177,dd, sssss-sss,dddddd, ss-ssss,d, ssssssss, sss-ssssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2178,dd, sssssss,dddddd, sssss-ssss,dd, sssssss-sss-ssssss, sssssss-ss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
2179,dd, ssss-sss-sss-sss,dddddd, sssssssss,dd, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
2180,dd, sssssss,dddddd, sssss-ssss,dd, sssssss-sss-ssssss, ssss-ssssssssss, ssss, sssss, ssssss,d,d,dd, ssssss-ssssss, >dds
2181,dd, sssssss,dddddd, sssssssss,dd, sssssss-sss-ssssss, ssss-sssssssss, sssssss, sssss, ssss,d,d,dd, ?, >dds
2182,dd, ssss-sss-sss-sss,dddddd, sssssss,dd, ssssssss, sssss, sssssssss, sssss, ssss,d,d,d, ssssss-ssssss, >dds
2183,dd, ssss-sss-sss-sss,dddddd, dss-dss,d, sssssss-sss-ssssss, sssssss-sssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2184,dd, ssss-sss-sss,ddddd, sssssss,dd, sssssss-sss-ssssss, sssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
2185,dd, sssssss,dddddd, ss-ssss,d, ssssssss, sssss-ssssss, sssss-ssssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2186,dd, ssss-sss-sss-sss,ddddd, sssssss,dd, ssssssss, ssss-sssssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2187,dd, sssssss,dddddd, sssssssss,dd, sssss-sssssss, sssssss-ss-ssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2188,dd, sssssss,ddddd, ssss-sssssss,dd, sssss-sssssss, sssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2189,dd, sssssss-sss,ddddd, ssss-sssssss,dd, sssssss, sssssssss-ssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2190,dd, sssssss,dddddd, ddss,d, sssssss-sss-ssssss, sssssssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
2191,dd, sssssss,dddddd, ssss-sssssss,dd, sssss-sssssss, sss-ssssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2192,dd, sssssss,dddddd, ddss,d, sssssssss, sss-ssssssss, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2193,dd, sssssss,dddddd, dss,d, sssssss-sss-ssssss, ssssssss-ssssssss, sssss-ssssssss, sssss, ssss,d,d,dd, ssssss, <=dds
2194,dd, sssssss,dddddd, sssssssss,dd, sssssss-sss-ssssss, sssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2195,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssssss-ss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2196,dd, sssssss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, sssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
2197,dd, sssssss,dddddd, sssssssss,dd, sssss-sssssss, sss-ssssssss, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2198,dd, sssssss,dddddd, sssssssss,dd, sssssss-sss-ssssss, sss-ssssssss, ssss, sssss, ssssss,d,d,dd, ssssss-ssssss, >dds
2199,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssssssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2200,dd, sssssss,ddddd, sssss-sss,dd, sssssss-sss-ssssss, sssssss-sssssss, sssssss, sssss, ssss,dddd,d,dd, ssssss-ssssss, <=dds
2201,dd, sssssss-sss,dddddd, sssss-ssss,dd, sssssss-sss-ssssss, sss-ssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2202,dd, sssssss,dddddd, sssssssss,dd, sssssss, sss-ssssssss, sssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2203,dd, sssss-sss,ddddd, sssssssss,dd, sssss-sssssss, ssss-sssssssss, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2204,dd, sssssss,dddddd, ss-ssss,d, sssssssss, ssss-ssssssssss, sssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2205,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssssss-ss-ssssss, ssss, sssss, ssssss,d,d,dd, ssssss-ssssss, >dds
2206,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssssssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
2207,dd, sssssss,ddddd, ss-ssss,d, sssss-sssssss, sssss-sssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2208,dd, ssss-sss-sss-sss,dddddd, sssssssss,dd, sssssss-sss-ssssss, sssss, sssssss, sssss-sss-ssssssss, ssss,d,d,dd, sssss, <=dds
2209,dd, sssss-sss,ddddd, ss-ssss,d, sssssss, ssssssssss-ssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2210,dd, ?,dddddd, ssss-sssssss,dd, ssssssss, ?, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2211,dd, sssssss,dddddd, ss-ssss,d, sssss-sssssss, sssss-sssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2212,dd, sssssss,ddddd, ss-ssss,d, sssssss-sss-ssssss, ssssssss-ssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2213,dd, ?,dddddd, dss-dss,d, sssssss-sss-ssssss, ?, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
2214,dd, ssss-sss-sss-sss,dddddd, ss-ssss,d, sssss-sssssss, sssss-sssssss, sss-ss-ssssss, sssss, ssss,dddd,d,dd, ssssss-ssssss, <=dds
2215,dd, sssssss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, sssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
2216,dd, sssssss,dddddd, ssss-sssssss,dd, sssss-sssssss, sss-ssssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2217,dd, sssssss,dddddd, sssssss,dd, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
2218,dd, sssssss,dddddd, ss-ssss,d, sssss-sssssss, sssssss-ss-ssssss, sssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2219,dd, sssssss,dddddd, ss-ssss,d, ssssssss, sssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss, <=dds
2220,dd, sssssss,dddddd, ddss,d, sssss-sssssss, sssss-ssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2221,dd, sssss-sss,ddddd, ss-ssss,d, sssssssss, sssss-sssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2222,dd, ?,ddddd, ssss-sssssss,dd, sssss-sssssss, ?, sss-sssss, sssss, ssssss,d,d,d, ssssss-ssssss, <=dds
2223,dd, sssssss,dddddd, dss-dss,d, sssss-sssssss, sssss-ssssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2224,dd, sssssss,dddddd, ddss,d, sssss-sssssss, sssssssss-ssssss, sssssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2225,dd, sssss-sss,dddddd, sssssssss,dd, sssss-sssssss, ssss-sssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2226,dd, sssssss,dddddd, ss-ssss,d, sssssssss, sss-ssssssss, sssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2227,dd, sssss-sss,dddddd, sssssssss,dd, sssssssss, ssss-sssssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, >dds
2228,dd, sssssss,ddddd, sssss-ssss,dd, sssssss-sss-ssssss, sss-ssssssss, ssss, sssss, ssssss,d,d,dd, ssssss-ssssss, >dds
2229,dd, sssssss,dddddd, dss-dss,d, sssssss-sss-ssssss, sssssssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssss, <=dds
2230,dd, ssss-sss-sss-sss,dddddd, sssssssss,dd, sssssss-sss-ssssss, sssss, sssssss, sssss, ssss,ddddd,d,dd, ssssss-ssssss, >dds
2231,dd, sssssss,dddddd, sssssssss,dd, sssss-sssssss, ssss-ssssssssss, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2232,dd, sssssss,dddddd, ss-ssss,d, sssss-sssssss, sssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2233,dd, sssssss,dddddd, sssss-sss,dd, sssssss-sss-ssssss, sssss, sssssss, sssss, ssss,d,d,dd, sssssss, >dds
2234,dd, sssssss,dddddd, dss-dss,d, sssssss-sss-ssssss, sssssss-ss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2235,dd, sssssss,dddddd, sssss-sss,dd, ssssssss, ssss-sssssssss, sssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2236,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, ssss-sssssss, ssss, sssss, ssssss,d,d,dd, ssssss-ssssss, >dds
2237,dd, sssss-sss,dddddd, sssssssss,dd, sssssss-sss-ssssss, ssss-sssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
2238,dd, sssssss,dddddd, ssss-sssssss,dd, sssss-sssssss, ssss-sssssss, sssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2239,dd, sssssss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, sss-ssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2240,dd, sssssss-sss,dddddd, ssss-ssssss,dd, sssssss-sss-ssssss, ssss-sssssssss, sssssss, sssss, ssss,d,dddd,dd, ssssss-ssssss, >dds
2241,dd, sssssss,dddddd, dss-dss,d, sssssss-sss-ssssss, sssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2242,dd, sssssss,dddddd, sssss-sss,dd, sssssss-sss-ssssss, ssssssss-ssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
2243,dd, sssssss,dddddd, sssss-ssss,dd, sssssss-sss-ssssss, sssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
2244,dd, sssssss-sss,dddddd, ssss-sssssss,dd, ssssssss, ssss-ssssssssss, sssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2245,dd, sssssss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, sssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
2246,dd, ssss-sss-sss-sss,dddddd, sssssss,dd, ssssssss, sssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2247,dd, sssss-sss,ddddd, ss-ssss,d, ssssssss, sss-ssssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2248,dd, sssssss,dddddd, ssss-sssssss,dd, sssss-sssssss, ssssssss-ssssssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2249,dd, sssssss-sss,dddddd, sssssssss,dd, sssssss-sss-ssssss, sss-ssssssss, sssssss, sssss-sss-ssssssss, ssss,d,d,dd, sssssssssss, >dds
2250,dd, sssssss,ddddd, sssssssss,dd, ssssssss, ssss-ssssssssss, sssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2251,dd, sssss-sss,dddddd, ssss-sssssss,dd, sssss-sssssss, sss-ssssssss, sssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2252,dd, sssssss,dddddd, sssssssss,dd, sssssss-sss-ssssss, sss-ssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
2253,dd, sssssss-sss,dddddd, ssss-sssssss,dd, sssss-sssssss, ssss-ssssssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2254,dd, ssss-sss-sss,dddddd, ss-ssss,d, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
2255,dd, sssssss,dddddd, sssss-sss,dd, sssssssss, sssss-sssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2256,dd, ssss-sss-sss-sss,dddddd, sssssssss,dd, sssssss-sss-ssssss, sssssss-sssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2257,dd, sssssss,dddddd, ss-ssss,d, sssss-sssssss, sssss-sssssss, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2258,dd, sssssss,dddddd, sssssss,dd, sssssss-sss-ssssss, sssss, sssssss, sssss, ssss,dddd,d,dd, ssssss-ssssss, >dds
2259,dd, sssss-sss,dddddd, sssssssss,dd, sssss-sssssss, ssss-ssssssssss, sssssssss, sssss-sss-ssssssss, ssss,d,dddd,dd, sssssss, <=dds
2260,dd, sssssss,ddddd, ss-ssss,d, sssss-sssssss, sssssssss-ssssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2261,dd, sssssss,dddddd, sssssssss,dd, sssssss-sss-ssssss, sssss-ssssss, sssss-ssssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2262,dd, sssssss,dddddd, sssss-sss,dd, ssssssss, sss-ssssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2263,dd, sssssss,ddddd, ssss-sssssss,dd, ssssssss, sssss-ssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2264,dd, sssssss,dddddd, sssss-sss,dd, sssss-sssssss, ssss-ssssssssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2265,dd, sssssss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, sssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
2266,dd, sssssss,dddddd, ddss,d, sssss-sssssss, sssssss-ss-ssssss, sss-sssss, sssss, ssss,d,d,dd, ssssss, <=dds
2267,dd, sssss-sss,dddddd, ss-ssss,d, sssss-sssssss, sssssssss-ssssss, sssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2268,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss, <=dds
2269,dd, ssss-sss-sss-sss,dddddd, sssssssss,dd, sssssss-sss-ssssss, sssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2270,dd, sssssss,dddddd, ss-ssss,d, ssssssss, sssss-ssssss, sssssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2271,dd, sssssss,ddddd, sssss-sss,dd, sssss-sssssss, sssssss-ss-ssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2272,dd, sssssss,dddddd, ssss-sssssss,dd, sssss-sssssss, sssss, sss-sssss, sssss, ssssss,d,dddd,dd, ssssss-ssssss, <=dds
2273,dd, sssssss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, sssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2274,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2275,dd, sssssss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, sssssss-ss-ssssss, sssssss, sssss, ssss,d,dddd,dd, ssssss-ssssss, <=dds
2276,dd, sssssss,dddddd, sssss-ssss,dd, sssssss, sssss-sssssss, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
2277,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
2278,dd, sssssss,dddddd, ddss,d, sssss-sssssss, sssss, sssss-ssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
